,pos,split,synonym,word1,word2
36294,noun,train,1,reluctance,disinclination
36295,noun,train,0,reluctance,radiotelegraph
36296,noun,train,1,reluctance,indisposition
36297,noun,train,0,reluctance,zoomastigote
36298,noun,train,1,hesitancy,disinclination
36299,noun,train,0,hesitancy,achievement
36300,noun,train,1,hesitancy,indisposition
36301,noun,train,0,hesitancy,abatis
36302,noun,train,1,disinclination,indisposition
36303,noun,train,0,disinclination,judgeship
36304,noun,train,1,seriousness,earnestness
36305,noun,train,0,seriousness,ingraining
36306,noun,train,1,seriousness,sincerity
36307,noun,train,0,seriousness,Stradavarius
36308,noun,train,1,seriousness,distressfulness
36309,noun,train,0,seriousness,dinghy
36310,noun,train,1,earnestness,sincerity
36311,noun,train,0,earnestness,playpen
36312,noun,train,1,sincerity,unassumingness
36313,noun,train,0,sincerity,famishment
36314,noun,train,1,graveness,gravity
36315,noun,train,0,graveness,extemporisation
36316,noun,train,1,graveness,soberness
36317,noun,train,0,graveness,seriema
36318,noun,train,1,graveness,somberness
36319,noun,train,0,graveness,obstruction
36320,noun,train,1,graveness,sombreness
36321,noun,train,0,graveness,opacity
36322,noun,train,1,gravity,soberness
36323,noun,train,0,gravity,lymphography
36324,noun,train,1,gravity,somberness
36325,noun,train,0,gravity,britt
36326,noun,train,1,gravity,sombreness
36327,noun,train,0,gravity,tarantelle
36328,noun,train,1,gravity,solemnity
36329,noun,train,0,gravity,mizzenmast
36330,noun,train,1,gravity,gravitation
36331,noun,train,0,gravity,ambo
36332,noun,train,1,soberness,sombreness
36333,noun,train,0,soberness,desktop
36334,noun,train,1,somberness,sombreness
36335,noun,train,0,somberness,overlapping
36336,noun,train,1,sedateness,staidness
36337,noun,train,0,sedateness,encrustation
36338,noun,train,1,sedateness,solemnity
36339,noun,train,0,sedateness,trifling
36340,noun,train,1,sedateness,solemness
36341,noun,train,0,sedateness,china
36342,noun,train,1,staidness,solemnity
36343,noun,train,0,staidness,syllabication
36344,noun,train,1,staidness,solemness
36345,noun,train,0,staidness,mercantilism
36346,noun,train,1,solemnity,solemness
36347,noun,train,0,solemnity,telemarketing
36348,noun,train,1,stodginess,stuffiness
36349,noun,train,0,stodginess,demonetisation
36350,noun,train,1,stuffiness,closeness
36351,noun,train,0,stuffiness,plecopteran
36352,noun,train,1,giddiness,silliness
36353,noun,train,0,giddiness,muffler
36354,noun,train,1,lightsomeness,lightness
36355,noun,train,0,lightsomeness,sweats
36356,noun,train,1,lightness,weightlessness
36357,noun,train,0,lightness,connective
36358,noun,train,1,lightness,elation
36359,noun,train,0,lightness,plantation
36360,noun,train,1,jocoseness,jocosity
36361,noun,train,0,jocoseness,uncertainness
36362,noun,train,1,jocoseness,merriness
36363,noun,train,0,jocoseness,privacy
36364,noun,train,1,jocoseness,humorousness
36365,noun,train,0,jocoseness,pennon
36366,noun,train,1,jocosity,merriness
36367,noun,train,0,jocosity,misuse
36368,noun,train,1,jocosity,humorousness
36369,noun,train,0,jocosity,lychgate
36370,noun,train,1,merriness,humorousness
36371,noun,train,0,merriness,Dilaudid
36372,noun,train,1,impertinence,perkiness
36373,noun,train,0,impertinence,expression
36374,noun,train,1,impertinence,pertness
36375,noun,train,0,impertinence,insinuation
36376,noun,train,1,impertinence,sauciness
36377,noun,train,0,impertinence,Arava
36378,noun,train,1,impertinence,archness
36379,noun,train,0,impertinence,somnambulism
36380,noun,train,1,impertinence,freshness
36381,noun,train,0,impertinence,palliative
36382,noun,train,1,perkiness,pertness
36383,noun,train,0,perkiness,discotheque
36384,noun,train,1,perkiness,sauciness
36385,noun,train,0,perkiness,tortuousness
36386,noun,train,1,perkiness,archness
36387,noun,train,0,perkiness,launching
36388,noun,train,1,pertness,sauciness
36389,noun,train,0,pertness,tally
36390,noun,train,1,pertness,archness
36391,noun,train,0,pertness,vaccine
36392,noun,train,1,sauciness,archness
36393,noun,train,0,sauciness,incongruousness
36394,noun,train,1,friskiness,frolicsomeness
36395,noun,train,0,friskiness,totalizator
36396,noun,train,1,friskiness,sportiveness
36397,noun,train,0,friskiness,responsibility
36398,noun,train,1,frolicsomeness,sportiveness
36399,noun,train,0,frolicsomeness,parallel
36400,noun,train,1,impishness,puckishness
36401,noun,train,0,impishness,symbolisation
36402,noun,train,1,impishness,whimsicality
36403,noun,train,0,impishness,dickeybird
36404,noun,train,1,puckishness,whimsicality
36405,noun,train,0,puckishness,incautiousness
36406,noun,train,1,whimsicality,flightiness
36407,noun,train,0,whimsicality,nightbird
36408,noun,train,1,whimsicality,arbitrariness
36409,noun,train,0,whimsicality,gameboard
36410,noun,train,1,whimsicality,whimsy
36411,noun,train,0,whimsicality,graver
36412,noun,train,1,whimsicality,whimsey
36413,noun,train,0,whimsicality,frontal
36414,noun,train,1,whimsicality,capriciousness
36415,noun,train,0,whimsicality,thresher
36416,noun,train,1,frankness,outspokenness
36417,noun,train,0,frankness,zoophilism
36418,noun,train,1,effusiveness,expansiveness
36419,noun,train,0,effusiveness,encryption
36420,noun,train,1,effusiveness,expansivity
36421,noun,train,0,effusiveness,conge
36422,noun,train,1,expansiveness,expansivity
36423,noun,train,0,expansiveness,rub
36424,noun,train,1,fluency,volubility
36425,noun,train,0,fluency,bronco
36426,noun,train,1,fluency,articulateness
36427,noun,train,0,fluency,marginocephalian
36428,noun,train,1,volubility,articulateness
36429,noun,train,0,volubility,machine
36430,noun,train,1,garrulity,garrulousness
36431,noun,train,0,garrulity,coulomb
36432,noun,train,1,garrulity,loquaciousness
36433,noun,train,0,garrulity,pep
36434,noun,train,1,garrulity,loquacity
36435,noun,train,0,garrulity,upkeep
36436,noun,train,1,garrulity,talkativeness
36437,noun,train,0,garrulity,dungeon
36438,noun,train,1,garrulousness,loquaciousness
36439,noun,train,0,garrulousness,republication
36440,noun,train,1,garrulousness,loquacity
36441,noun,train,0,garrulousness,cytosmear
36442,noun,train,1,garrulousness,talkativeness
36443,noun,train,0,garrulousness,meterstick
36444,noun,train,1,loquaciousness,loquacity
36445,noun,train,0,loquaciousness,swordtail
36446,noun,train,1,loquaciousness,talkativeness
36447,noun,train,0,loquaciousness,autolatry
36448,noun,train,1,loquacity,talkativeness
36449,noun,train,0,loquacity,secularization
36450,noun,train,1,muteness,silence
36451,noun,train,0,muteness,immovableness
36452,noun,train,1,muteness,mutism
36453,noun,train,0,muteness,roving
36454,noun,train,1,silence,secrecy
36455,noun,train,0,silence,actualisation
36456,noun,train,1,silence,secretiveness
36457,noun,train,0,silence,tryout
36458,noun,train,1,secrecy,secretiveness
36459,noun,train,0,secrecy,byssus
36460,noun,train,1,secretiveness,closeness
36461,noun,train,0,secretiveness,dereliction
36462,noun,train,1,reserve,reticence
36463,noun,train,0,reserve,phlebotomy
36464,noun,train,1,reserve,taciturnity
36465,noun,train,0,reserve,greyhen
36466,noun,train,1,reticence,taciturnity
36467,noun,train,0,reticence,ridgeline
36468,noun,train,1,sociability,sociableness
36469,noun,train,0,sociability,henhouse
36470,noun,train,1,companionability,companionableness
36471,noun,train,0,companionability,gulf
36472,noun,train,1,chumminess,camaraderie
36473,noun,train,0,chumminess,combing
36474,noun,train,1,chumminess,comradeliness
36475,noun,train,0,chumminess,computation
36476,noun,train,1,chumminess,comradery
36477,noun,train,0,chumminess,scuba
36478,noun,train,1,chumminess,comradeship
36479,noun,train,0,chumminess,gaffe
36480,noun,train,1,camaraderie,comradeliness
36481,noun,train,0,camaraderie,calyculus
36482,noun,train,1,camaraderie,comradery
36483,noun,train,0,camaraderie,diazepam
36484,noun,train,1,camaraderie,comradeship
36485,noun,train,0,camaraderie,shunt
36486,noun,train,1,comradeliness,comradery
36487,noun,train,0,comradeliness,pelecypod
36488,noun,train,1,comradeliness,comradeship
36489,noun,train,0,comradeliness,brassiere
36490,noun,train,1,comradery,comradeship
36491,noun,train,0,comradery,snuggle
36492,noun,train,1,nakedness,bareness
36493,noun,train,0,nakedness,coalhole
36494,noun,train,1,affability,affableness
36495,noun,train,0,affability,detrition
36496,noun,train,1,affability,amiability
36497,noun,train,0,affability,ratlin
36498,noun,train,1,affability,amiableness
36499,noun,train,0,affability,blockbuster
36500,noun,train,1,affability,bonhomie
36501,noun,train,0,affability,sleeve
36502,noun,train,1,affability,geniality
36503,noun,train,0,affability,temptation
36504,noun,train,1,affableness,amiability
36505,noun,train,0,affableness,mezzanine
36506,noun,train,1,affableness,amiableness
36507,noun,train,0,affableness,whistle
36508,noun,train,1,affableness,bonhomie
36509,noun,train,0,affableness,revel
36510,noun,train,1,affableness,geniality
36511,noun,train,0,affableness,paste
36512,noun,train,1,amiability,amiableness
36513,noun,train,0,amiability,miter
36514,noun,train,1,amiability,bonhomie
36515,noun,train,0,amiability,walkover
36516,noun,train,1,amiability,geniality
36517,noun,train,0,amiability,overtaking
36518,noun,train,1,amiableness,bonhomie
36519,noun,train,0,amiableness,crossbreed
36520,noun,train,1,amiableness,geniality
36521,noun,train,0,amiableness,conscription
36522,noun,train,1,bonhomie,geniality
36523,noun,train,0,bonhomie,urinalysis
36524,noun,train,1,amicability,amicableness
36525,noun,train,0,amicability,tacking
36526,noun,train,1,condescension,condescendingness
36527,noun,train,0,condescension,hold
36528,noun,train,1,intimacy,closeness
36529,noun,train,0,intimacy,Tunicata
36530,noun,train,1,closeness,meanness
36531,noun,train,0,closeness,supporting
36532,noun,train,1,closeness,minginess
36533,noun,train,0,closeness,marquee
36534,noun,train,1,closeness,niggardliness
36535,noun,train,0,closeness,music
36536,noun,train,1,closeness,niggardness
36537,noun,train,0,closeness,taxicab
36538,noun,train,1,closeness,parsimony
36539,noun,train,0,closeness,question
36540,noun,train,1,closeness,parsimoniousness
36541,noun,train,0,closeness,exoneration
36542,noun,train,1,closeness,tightness
36543,noun,train,0,closeness,abreaction
36544,noun,train,1,closeness,tightfistedness
36545,noun,train,0,closeness,quality
36546,noun,train,1,closeness,nearness
36547,noun,train,0,closeness,Ceftin
36548,noun,train,1,approachability,accessibility
36549,noun,train,0,approachability,teleostan
36550,noun,train,1,accessibility,handiness
36551,noun,train,0,accessibility,ebullience
36552,noun,train,1,accessibility,availability
36553,noun,train,0,accessibility,documentation
36554,noun,train,1,accessibility,availableness
36555,noun,train,0,accessibility,plunk
36556,noun,train,1,amity,cordiality
36557,noun,train,0,amity,aviary
36558,noun,train,1,unsociability,unsociableness
36559,noun,train,0,unsociability,boxful
36560,noun,train,1,aloofness,remoteness
36561,noun,train,0,aloofness,Perdicidae
36562,noun,train,1,aloofness,standoffishness
36563,noun,train,0,aloofness,barbarousness
36564,noun,train,1,aloofness,withdrawnness
36565,noun,train,0,aloofness,cottier
36566,noun,train,1,remoteness,standoffishness
36567,noun,train,0,remoteness,biff
36568,noun,train,1,remoteness,withdrawnness
36569,noun,train,0,remoteness,cryptography
36570,noun,train,1,standoffishness,withdrawnness
36571,noun,train,0,standoffishness,deli
36572,noun,train,1,furtiveness,sneakiness
36573,noun,train,0,furtiveness,talkativeness
36574,noun,train,1,furtiveness,stealthiness
36575,noun,train,0,furtiveness,Cuon
36576,noun,train,1,sneakiness,stealthiness
36577,noun,train,0,sneakiness,biodefence
36578,noun,train,1,flexibility,flexibleness
36579,noun,train,0,flexibility,stripping
36580,noun,train,1,pliability,pliancy
36581,noun,train,0,pliability,tremble
36582,noun,train,1,pliability,pliantness
36583,noun,train,0,pliability,reamer
36584,noun,train,1,pliability,suppleness
36585,noun,train,0,pliability,dork
36586,noun,train,1,pliability,bendability
36587,noun,train,0,pliability,parasol
36588,noun,train,1,pliancy,pliantness
36589,noun,train,0,pliancy,barque
36590,noun,train,1,pliancy,suppleness
36591,noun,train,0,pliancy,revere
36592,noun,train,1,pliantness,suppleness
36593,noun,train,0,pliantness,fraud
36594,noun,train,1,inflexibility,rigidity
36595,noun,train,0,inflexibility,Macrodantin
36596,noun,train,1,inflexibility,rigidness
36597,noun,train,0,inflexibility,nag
36598,noun,train,1,inflexibility,inflexibleness
36599,noun,train,0,inflexibility,clearing
36600,noun,train,1,rigidity,rigidness
36601,noun,train,0,rigidity,artefact
36602,noun,train,1,pensiveness,meditativeness
36603,noun,train,0,pensiveness,dosage
36604,noun,train,1,pensiveness,contemplativeness
36605,noun,train,0,pensiveness,formulation
36606,noun,train,1,meditativeness,contemplativeness
36607,noun,train,0,meditativeness,moorfowl
36608,noun,train,1,deliberation,deliberateness
36609,noun,train,0,deliberation,maculation
36610,noun,train,1,reflectiveness,reflectivity
36611,noun,train,0,reflectiveness,neglectfulness
36612,noun,train,1,reflectivity,reflectance
36613,noun,train,0,reflectivity,renting
36614,noun,train,1,unthoughtfulness,thoughtlessness
36615,noun,train,0,unthoughtfulness,attendance
36616,noun,train,1,recklessness,foolhardiness
36617,noun,train,0,recklessness,volubility
36618,noun,train,1,recklessness,rashness
36619,noun,train,0,recklessness,woodwind
36620,noun,train,1,foolhardiness,rashness
36621,noun,train,0,foolhardiness,Enbrel
36622,noun,train,1,rashness,heedlessness
36623,noun,train,0,rashness,hoodoo
36624,noun,train,1,impetuousness,impetuosity
36625,noun,train,0,impetuousness,keynote
36626,noun,train,1,mindfulness,heedfulness
36627,noun,train,0,mindfulness,bra
36628,noun,train,1,caution,cautiousness
36629,noun,train,0,caution,calk
36630,noun,train,1,caution,carefulness
36631,noun,train,0,caution,hadrosaur
36632,noun,train,1,caution,caveat
36633,noun,train,0,caution,frightening
36634,noun,train,1,cautiousness,carefulness
36635,noun,train,0,cautiousness,aversion
36636,noun,train,1,wariness,chariness
36637,noun,train,0,wariness,study
36638,noun,train,1,watchfulness,vigilance
36639,noun,train,0,watchfulness,committedness
36640,noun,train,1,incaution,incautiousness
36641,noun,train,0,incaution,lethality
36642,noun,train,1,unmindfulness,heedlessness
36643,noun,train,0,unmindfulness,gash
36644,noun,train,1,unmindfulness,inadvertence
36645,noun,train,0,unmindfulness,nightwalker
36646,noun,train,1,unmindfulness,inadvertency
36647,noun,train,0,unmindfulness,business
36648,noun,train,1,heedlessness,inadvertence
36649,noun,train,0,heedlessness,inventiveness
36650,noun,train,1,heedlessness,inadvertency
36651,noun,train,0,heedlessness,loftiness
36652,noun,train,1,heedlessness,inattentiveness
36653,noun,train,0,heedlessness,dogie
36654,noun,train,1,delinquency,dereliction
36655,noun,train,0,delinquency,reverse
36656,noun,train,1,laxness,laxity
36657,noun,train,0,laxness,khaddar
36658,noun,train,1,laxness,remissness
36659,noun,train,0,laxness,works
36660,noun,train,1,laxness,slackness
36661,noun,train,0,laxness,millrun
36662,noun,train,1,laxity,remissness
36663,noun,train,0,laxity,firearm
36664,noun,train,1,laxity,slackness
36665,noun,train,0,laxity,adz
36666,noun,train,1,remissness,slackness
36667,noun,train,0,remissness,fluting
36668,noun,train,1,slackness,slack
36669,noun,train,0,slackness,byway
36670,noun,train,1,manfulness,manliness
36671,noun,train,0,manfulness,vaporization
36672,noun,train,1,manfulness,virility
36673,noun,train,0,manfulness,proscenium
36674,noun,train,1,manliness,virility
36675,noun,train,0,manliness,scarp
36676,noun,train,1,hoydenism,tomboyishness
36677,noun,train,0,hoydenism,repeal
36678,noun,train,1,femininity,muliebrity
36679,noun,train,0,femininity,shipment
36680,noun,train,1,womanliness,womanlike
36681,noun,train,0,womanliness,grimness
36682,noun,train,1,effeminacy,effeminateness
36683,noun,train,0,effeminacy,transit
36684,noun,train,1,effeminacy,sissiness
36685,noun,train,0,effeminacy,Opiliones
36686,noun,train,1,effeminacy,softness
36687,noun,train,0,effeminacy,mallet
36688,noun,train,1,effeminacy,womanishness
36689,noun,train,0,effeminacy,variety
36690,noun,train,1,effeminacy,unmanliness
36691,noun,train,0,effeminacy,atherodyde
36692,noun,train,1,effeminateness,sissiness
36693,noun,train,0,effeminateness,shutting
36694,noun,train,1,effeminateness,softness
36695,noun,train,0,effeminateness,Lactobacillaceae
36696,noun,train,1,effeminateness,womanishness
36697,noun,train,0,effeminateness,inaction
36698,noun,train,1,effeminateness,unmanliness
36699,noun,train,0,effeminateness,feeding
36700,noun,train,1,sissiness,softness
36701,noun,train,0,sissiness,Alkeran
36702,noun,train,1,sissiness,womanishness
36703,noun,train,0,sissiness,veiling
36704,noun,train,1,sissiness,unmanliness
36705,noun,train,0,sissiness,grumpiness
36706,noun,train,1,softness,womanishness
36707,noun,train,0,softness,inducement
36708,noun,train,1,softness,unmanliness
36709,noun,train,0,softness,terminus
36710,noun,train,1,softness,indistinctness
36711,noun,train,0,softness,censoring
36712,noun,train,1,softness,blurriness
36713,noun,train,0,softness,splasher
36714,noun,train,1,softness,fogginess
36715,noun,train,0,softness,autogiro
36716,noun,train,1,softness,fuzziness
36717,noun,train,0,softness,strip
36718,noun,train,1,softness,mildness
36719,noun,train,0,softness,sax
36720,noun,train,1,softness,balminess
36721,noun,train,0,softness,duplicity
36722,noun,train,1,womanishness,unmanliness
36723,noun,train,0,womanishness,char
36724,noun,train,1,trustworthiness,trustiness
36725,noun,train,0,trustworthiness,cellphone
36726,noun,train,1,accountability,answerability
36727,noun,train,0,accountability,peludo
36728,noun,train,1,accountability,answerableness
36729,noun,train,0,accountability,cracker
36730,noun,train,1,answerability,answerableness
36731,noun,train,0,answerability,backdown
36732,noun,train,1,dependability,dependableness
36733,noun,train,0,dependability,blazing
36734,noun,train,1,dependability,reliability
36735,noun,train,0,dependability,marque
36736,noun,train,1,dependability,reliableness
36737,noun,train,0,dependability,partridge
36738,noun,train,1,dependableness,reliability
36739,noun,train,0,dependableness,capybara
36740,noun,train,1,dependableness,reliableness
36741,noun,train,0,dependableness,Leiopelmatidae
36742,noun,train,1,reliability,reliableness
36743,noun,train,0,reliability,secureness
36744,noun,train,1,untrustworthiness,untrustiness
36745,noun,train,0,untrustworthiness,baseboard
36746,noun,train,1,irresponsibility,irresponsibleness
36747,noun,train,0,irresponsibility,allis
36748,noun,train,1,solidity,solidness
36749,noun,train,0,solidity,reach
36750,noun,train,1,solidness,substantiality
36751,noun,train,0,solidness,CMV
36752,noun,train,1,solidness,substantialness
36753,noun,train,0,solidness,gumshield
36754,noun,train,1,solidness,solid
36755,noun,train,0,solidness,synagogue
36756,noun,train,1,undependability,undependableness
36757,noun,train,0,undependability,Ceftin
36758,noun,train,1,undependability,unreliability
36759,noun,train,0,undependability,ricrac
36760,noun,train,1,undependability,unreliableness
36761,noun,train,0,undependability,excommunication
36762,noun,train,1,undependableness,unreliability
36763,noun,train,0,undependableness,storeroom
36764,noun,train,1,undependableness,unreliableness
36765,noun,train,0,undependableness,braid
36766,noun,train,1,unreliability,unreliableness
36767,noun,train,0,unreliability,pigsty
36768,noun,train,1,flightiness,arbitrariness
36769,noun,train,0,flightiness,kennel
36770,noun,train,1,flightiness,whimsy
36771,noun,train,0,flightiness,incredibility
36772,noun,train,1,flightiness,whimsey
36773,noun,train,0,flightiness,drubbing
36774,noun,train,1,flightiness,capriciousness
36775,noun,train,0,flightiness,passementerie
36776,noun,train,1,arbitrariness,whimsy
36777,noun,train,0,arbitrariness,nifedipine
36778,noun,train,1,arbitrariness,whimsey
36779,noun,train,0,arbitrariness,Terramycin
36780,noun,train,1,arbitrariness,capriciousness
36781,noun,train,0,arbitrariness,setting
36782,noun,train,1,whimsy,capriciousness
36783,noun,train,0,whimsy,pager
36784,noun,train,1,whimsey,capriciousness
36785,noun,train,0,whimsey,actinotherapy
36786,noun,train,1,capriciousness,unpredictability
36787,noun,train,0,capriciousness,restlessness
36788,noun,train,1,conscientiousness,painstakingness
36789,noun,train,0,conscientiousness,quiver
36790,noun,train,1,meticulousness,meticulosity
36791,noun,train,0,meticulousness,shipping
36792,noun,train,1,meticulousness,punctiliousness
36793,noun,train,0,meticulousness,frypan
36794,noun,train,1,meticulousness,scrupulousness
36795,noun,train,0,meticulousness,megalosaur
36796,noun,train,1,meticulosity,punctiliousness
36797,noun,train,0,meticulosity,somberness
36798,noun,train,1,meticulosity,scrupulousness
36799,noun,train,0,meticulosity,ruin
36800,noun,train,1,punctiliousness,scrupulousness
36801,noun,train,0,punctiliousness,hack
36802,noun,train,1,stringency,tightness
36803,noun,train,0,stringency,pajama
36804,noun,train,1,nonchalance,unconcern
36805,noun,train,0,nonchalance,doggie
36806,noun,train,1,recommendation,passport
36807,noun,train,0,recommendation,Atarax
36808,noun,train,1,color,gloss
36809,noun,train,0,color,frustration
36810,noun,train,1,colour,gloss
36811,noun,train,0,colour,aspect
36812,noun,train,1,impression,effect
36813,noun,train,0,impression,daw
36814,noun,train,1,impression,printing
36815,noun,train,0,impression,totaliser
36816,noun,train,1,gloss,glossary
36817,noun,train,0,gloss,lisinopril
36818,noun,train,1,guise,pretext
36819,noun,train,0,guise,glassful
36820,noun,train,1,countenance,visage
36821,noun,train,0,countenance,grilling
36822,noun,train,1,expression,aspect
36823,noun,train,0,expression,repletion
36824,noun,train,1,expression,face
36825,noun,train,0,expression,fair
36826,noun,train,1,aspect,face
36827,noun,train,0,aspect,reversal
36828,noun,train,1,aspect,facet
36829,noun,train,0,aspect,apteryx
36830,noun,train,1,aspect,vista
36831,noun,train,0,aspect,switching
36832,noun,train,1,face,boldness
36833,noun,train,0,face,lucidity
36834,noun,train,1,face,typeface
36835,noun,train,0,face,saving
36836,noun,train,1,face,grimace
36837,noun,train,0,face,rinsing
36838,noun,train,1,stria,striation
36839,noun,train,0,stria,effervescence
36840,noun,train,1,speck,pinpoint
36841,noun,train,0,speck,squeaker
36842,noun,train,1,crisscross,mark
36843,noun,train,0,crisscross,plumbing
36844,noun,train,1,mark,scratch
36845,noun,train,0,mark,lodgings
36846,noun,train,1,mark,scrape
36847,noun,train,0,mark,Amphioxidae
36848,noun,train,1,mark,scar
36849,noun,train,0,mark,throttle
36850,noun,train,1,mark,stigma
36851,noun,train,0,mark,mahlstick
36852,noun,train,1,mark,print
36853,noun,train,0,mark,microbe
36854,noun,train,1,mark,marker
36855,noun,train,0,mark,gasp
36856,noun,train,1,mark,Deutschmark
36857,noun,train,0,mark,fez
36858,noun,train,1,eyespot,ocellus
36859,noun,train,0,eyespot,hirer
36860,noun,train,1,hatch,hatching
36861,noun,train,0,hatch,hairtail
36862,noun,train,1,hatch,crosshatch
36863,noun,train,0,hatch,accompaniment
36864,noun,train,1,hatch,hachure
36865,noun,train,0,hatch,trim
36866,noun,train,1,hatching,crosshatch
36867,noun,train,0,hatching,unequivocalness
36868,noun,train,1,hatching,hachure
36869,noun,train,0,hatching,overturn
36870,noun,train,1,crosshatch,hachure
36871,noun,train,0,crosshatch,poniard
36872,noun,train,1,speckle,dapple
36873,noun,train,0,speckle,fete
36874,noun,train,1,speckle,fleck
36875,noun,train,0,speckle,secureness
36876,noun,train,1,dapple,fleck
36877,noun,train,0,dapple,layer
36878,noun,train,1,hairiness,pilosity
36879,noun,train,0,hairiness,thrust
36880,noun,train,1,hirsuteness,hirsutism
36881,noun,train,0,hirsuteness,standard
36882,noun,train,1,glory,resplendence
36883,noun,train,0,glory,reconnoitring
36884,noun,train,1,glory,resplendency
36885,noun,train,0,glory,overprint
36886,noun,train,1,glory,aura
36887,noun,train,0,glory,dickey
36888,noun,train,1,comeliness,fairness
36889,noun,train,0,comeliness,prosecution
36890,noun,train,1,comeliness,loveliness
36891,noun,train,0,comeliness,symbol
36892,noun,train,1,comeliness,beauteousness
36893,noun,train,0,comeliness,purse
36894,noun,train,1,fairness,loveliness
36895,noun,train,0,fairness,bakeshop
36896,noun,train,1,fairness,beauteousness
36897,noun,train,0,fairness,tour
36898,noun,train,1,fairness,equity
36899,noun,train,0,fairness,apatosaur
36900,noun,train,1,loveliness,beauteousness
36901,noun,train,0,loveliness,lattice
36902,noun,train,1,prettiness,cuteness
36903,noun,train,0,prettiness,dullness
36904,noun,train,1,adorability,adorableness
36905,noun,train,0,adorability,amphitheater
36906,noun,train,1,curvaceousness,shapeliness
36907,noun,train,0,curvaceousness,pharmacy
36908,noun,train,1,curvaceousness,voluptuousness
36909,noun,train,0,curvaceousness,rectory
36910,noun,train,1,shapeliness,voluptuousness
36911,noun,train,0,shapeliness,dibble
36912,noun,train,1,desirability,desirableness
36913,noun,train,0,desirability,sofa
36914,noun,train,1,appeal,appealingness
36915,noun,train,0,appeal,metro
36916,noun,train,1,appeal,charm
36917,noun,train,0,appeal,host
36918,noun,train,1,appeal,ingathering
36919,noun,train,0,appeal,battlewagon
36920,noun,train,1,appeal,entreaty
36921,noun,train,0,appeal,winker
36922,noun,train,1,appealingness,charm
36923,noun,train,0,appealingness,roving
36924,noun,train,1,associability,associableness
36925,noun,train,0,associability,brilliancy
36926,noun,train,1,attraction,attractiveness
36927,noun,train,0,attraction,dugout
36928,noun,train,1,allure,temptingness
36929,noun,train,0,allure,machine
36930,noun,train,1,grotesqueness,grotesquery
36931,noun,train,0,grotesqueness,pill
36932,noun,train,1,grotesqueness,grotesquerie
36933,noun,train,0,grotesqueness,Gorgoniacea
36934,noun,train,1,grotesquery,grotesquerie
36935,noun,train,0,grotesquery,alteration
36936,noun,train,1,garishness,gaudiness
36937,noun,train,0,garishness,lavalier
36938,noun,train,1,garishness,flashiness
36939,noun,train,0,garishness,stockinette
36940,noun,train,1,garishness,loudness
36941,noun,train,0,garishness,snuggery
36942,noun,train,1,garishness,brashness
36943,noun,train,0,garishness,schlock
36944,noun,train,1,garishness,meretriciousness
36945,noun,train,0,garishness,ax
36946,noun,train,1,garishness,tawdriness
36947,noun,train,0,garishness,paedophilia
36948,noun,train,1,garishness,glitz
36949,noun,train,0,garishness,flotsam
36950,noun,train,1,gaudiness,flashiness
36951,noun,train,0,gaudiness,depredation
36952,noun,train,1,gaudiness,loudness
36953,noun,train,0,gaudiness,misconduct
36954,noun,train,1,gaudiness,brashness
36955,noun,train,0,gaudiness,ebullience
36956,noun,train,1,gaudiness,meretriciousness
36957,noun,train,0,gaudiness,import
36958,noun,train,1,gaudiness,tawdriness
36959,noun,train,0,gaudiness,acupressure
36960,noun,train,1,gaudiness,glitz
36961,noun,train,0,gaudiness,manipulation
36962,noun,train,1,homeliness,plainness
36963,noun,train,0,homeliness,cunnilingus
36964,noun,train,1,homeliness,dowdiness
36965,noun,train,0,homeliness,goujon
36966,noun,train,1,homeliness,drabness
36967,noun,train,0,homeliness,manse
36968,noun,train,1,plainness,perspicuity
36969,noun,train,0,plainness,sausage
36970,noun,train,1,plainness,perspicuousness
36971,noun,train,0,plainness,substantiality
36972,noun,train,1,blemish,defect
36973,noun,train,0,blemish,barque
36974,noun,train,1,blemish,mar
36975,noun,train,0,blemish,stopgap
36976,noun,train,1,defect,mar
36977,noun,train,0,defect,scuff
36978,noun,train,1,defect,shortcoming
36979,noun,train,0,defect,silence
36980,noun,train,1,defect,flaw
36981,noun,train,0,defect,bladderwrack
36982,noun,train,1,birthmark,nevus
36983,noun,train,0,birthmark,importance
36984,noun,train,1,dent,ding
36985,noun,train,0,dent,bedchamber
36986,noun,train,1,dent,gouge
36987,noun,train,0,dent,gillie
36988,noun,train,1,dent,scratch
36989,noun,train,0,dent,chalice
36990,noun,train,1,ding,gouge
36991,noun,train,0,ding,equipping
36992,noun,train,1,scratch,scrape
36993,noun,train,0,scratch,conformism
36994,noun,train,1,scratch,scar
36995,noun,train,0,scratch,homoiotherm
36996,noun,train,1,scrape,scar
36997,noun,train,0,scrape,filler
36998,noun,train,1,smudge,daub
36999,noun,train,0,smudge,aerogenerator
37000,noun,train,1,smudge,slur
37001,noun,train,0,smudge,Nuprin
37002,noun,train,1,daub,slur
37003,noun,train,0,daub,venthole
37004,noun,train,1,blotch,splodge
37005,noun,train,0,blotch,cytosine
37006,noun,train,1,blotch,splotch
37007,noun,train,0,blotch,loudness
37008,noun,train,1,splodge,splotch
37009,noun,train,0,splodge,gambling
37010,noun,train,1,fingermark,fingerprint
37011,noun,train,0,fingermark,navigation
37012,noun,train,1,wart,verruca
37013,noun,train,0,wart,denationalization
37014,noun,train,1,chasteness,simplicity
